,Unnamed: 0,X,X_acc,Y,Y_acc,Z,Z_acc,Roll,Roll_acc,Pitch,Pitch_acc,Yaw,Yaw_acc
28,Tautra_20170307_120309_1_00028.png,575309.3072788102,1.5,7052818.0814283425,1.5,-83.7025085248342,0.5,9.631691310113874,1.0,7.359322055977351,1.0,229.9550029355842,3.0
29,Tautra_20170307_120309_1_00029.png,575309.2909004338,1.5,7052818.064611313,1.5,-83.70132364288466,0.5,9.399583846719755,1.0,7.25813815984509,1.0,229.570691430839,3.0
30,Tautra_20170307_120309_1_00030.png,575309.2718502011,1.5,7052818.044142817,1.5,-83.70012406611572,0.5,9.186356428052292,1.0,7.409139183970118,1.0,228.33932310744015,3.0
31,Tautra_20170307_120309_1_00031.png,575309.2527652527,1.5,7052818.023637023,1.5,-83.6989223033296,0.5,9.115236238989503,1.0,7.088396254715548,1.0,228.58329801666645,3.0
32,Tautra_20170307_120309_1_00032.png,575309.2336815378,1.5,7052818.003132553,1.5,-83.69772061821263,0.5,8.876984158259809,1.0,7.190706327106477,1.0,228.0251662976743,3.0
33,Tautra_20170307_120309_1_00033.png,575309.2145891766,1.5,7052817.982618793,1.5,-83.6965183886482,0.5,8.69891630954759,1.0,7.219829146366462,1.0,228.72291114142567,3.0
34,Tautra_20170307_120309_1_00034.png,575309.1954939339,1.5,7052817.962101937,1.5,-83.69093488625555,0.5,8.689540230083097,1.0,6.71799028967597,1.0,229.37754412901478,3.0
35,Tautra_20170307_120309_1_00035.png,575309.1721783098,1.5,7052817.939007076,1.5,-83.68471221148714,0.5,8.373600326558801,1.0,6.871888219133504,1.0,229.22316318944684,3.0
36,Tautra_20170307_120309_1_00036.png,575309.1481559876,1.5,7052817.915486663,1.5,-83.67849325316193,0.5,8.380194085281108,1.0,6.760628092886421,1.0,228.94081210452083,3.0
37,Tautra_20170307_120309_1_00037.png,575309.1241241762,1.5,7052817.891956956,1.5,-83.67227183822058,0.5,8.557239286616664,1.0,6.458117666432903,1.0,228.25669608169392,3.0
38,Tautra_20170307_120309_1_00038.png,575309.1000943775,1.5,7052817.868429221,1.5,-83.66605094436831,0.5,8.314901711323444,1.0,7.169017821458856,1.0,227.46333251906114,3.0
39,Tautra_20170307_120309_1_00039.png,575309.0760559139,1.5,7052817.844893003,1.5,-83.65682176636173,0.5,8.291327407838665,1.0,7.6025501120815395,1.0,226.96431256964087,3.0
40,Tautra_20170307_120309_1_00040.png,575309.0535079716,1.5,7052817.8211336825,1.5,-83.64721401441396,0.5,8.231952755328148,1.0,7.796905562848336,1.0,226.72101606636556,3.0
41,Tautra_20170307_120309_1_00041.png,575309.0484556429,1.5,7052817.794503703,1.5,-83.63759341657432,0.5,8.37147340438837,1.0,7.926818148138938,1.0,225.7646740674697,3.0
